"event_id","sender","time","mr_size","n_receivers_observed"
904,9,156.247040023319,1,1
905,18,156.278064280132,1,1
906,14,156.291179970948,1,1
907,9,156.30578901033,1,1
908,2,156.522457666096,1,1
909,13,156.569423214998,1,1
910,13,156.64154783287,1,1
911,14,156.692299995712,1,1
912,13,156.734467750316,1,1
913,2,156.750997695531,1,1
914,12,157.07276774775,1,1
915,9,157.176310136793,1,1
916,2,157.18659244531,1,1
917,1,157.272712238282,1,1
918,6,157.282495750309,1,1
919,8,157.30513177937,1,1
920,11,157.450566864416,1,1
921,17,157.529031385368,1,1
922,18,157.60859604956,1,1
923,11,157.650897231439,1,1
924,13,157.666740204906,1,1
925,17,157.766906500226,1,1
926,18,157.780032412111,1,1
927,19,157.889978996768,1,1
928,13,157.987417922428,1,1
929,8,158.23879834745,1,1
930,14,158.372553895564,1,1
931,14,158.726698705255,1,1
932,9,158.890556528613,1,1
933,19,158.953976624279,1,1
934,18,159.083857189715,1,1
935,3,159.11050901633,1,1
936,19,159.174274253544,1,1
937,11,159.174714800518,1,1
938,4,159.515270159096,1,1
939,10,159.732100266537,1,1
940,15,159.783922748412,1,1
941,4,159.933685232672,1,1
942,7,159.937791646352,1,1
943,2,160.090077986088,1,1
944,3,160.299218077772,1,1
945,17,160.424132610315,1,1
946,15,160.433651122221,1,1
947,6,160.450721138081,1,1
948,19,160.461736615609,1,1
949,17,160.572466283842,1,1
950,4,160.595046040988,1,1
951,19,160.611488802574,1,1
952,14,160.758635707948,1,1
953,15,160.781417362049,1,1
954,16,160.928547933955,1,1
955,5,161.016501106037,1,1
956,16,161.037037507913,1,1
957,15,161.045506537796,1,1
958,5,161.204315039939,1,1
959,15,161.27202237149,1,1
960,19,161.323783336463,1,1
961,13,161.391638492774,1,1
962,19,161.513186268497,1,1
963,10,161.545578128988,1,1
964,9,161.604246655971,1,1
965,14,161.723537712149,1,1
966,16,161.730520642091,1,1
967,8,161.787951916739,1,1
968,15,161.994880328693,1,1
969,18,162.180157815829,1,1
970,11,162.264816939742,1,1
971,2,162.293205977058,1,1
972,10,162.336780575988,1,1
973,4,162.400385076698,1,1
974,3,162.429786546603,1,1
975,10,162.517995707069,1,1
976,8,162.530009535655,1,1
977,12,162.645914132047,1,1
978,17,162.684423073074,1,1
979,7,162.798049007421,1,1
980,3,162.816878742831,1,1
981,11,163.008703727628,1,1
982,4,163.031982928305,1,1
983,14,163.068946801888,1,1
984,16,163.121346080697,1,1
985,4,163.18583495677,1,1
986,4,163.197716663395,1,1
987,15,163.237053341959,1,1
988,17,163.261221220906,1,1
989,1,163.269207730647,1,1
990,9,163.294475134736,1,1
991,11,163.306487541372,1,1
992,15,163.316724022542,1,1
993,19,163.342196035689,1,1
994,10,163.358710962349,1,1
995,4,163.362863996498,1,1
996,15,163.559717476197,1,1
997,15,163.57157087008,1,1
998,8,163.679197024709,1,1
999,2,163.815841942292,1,1
1000,7,163.872868373072,1,1
1001,3,164.020419738903,1,1
1002,9,164.22833795502,1,1
1003,12,164.303413823326,1,1
1004,17,164.504330584894,1,1
1005,4,164.615517682193,1,1
1006,1,164.670121139668,1,1
1007,13,164.69049449557,1,1
1008,12,164.698626066831,1,1
1009,14,164.765160952006,1,1
1010,12,164.798673178834,1,1
1011,15,164.842380616917,1,1
1012,8,165.221019008911,1,1
1013,4,165.287427761162,1,1
1014,2,165.300339317792,1,1
1015,19,165.371658274652,1,1
1016,16,165.502359280195,1,1
1017,10,165.753294639332,1,1
1018,17,165.932910998482,1,1
1019,6,165.996766204245,1,1
1020,16,166.086572018564,1,1
1021,13,166.143857930208,1,1
1022,14,166.260715443164,1,1
1023,16,166.306476977378,1,1
1024,10,166.358190841159,1,1
1025,17,166.385471714376,1,1
1026,1,166.394942685689,1,1
1027,18,166.512565574548,1,1
1028,7,166.574871723746,1,1
1029,16,166.624856211036,1,1
1030,18,166.641454504068,1,1
1031,1,166.675983263989,1,1
1032,3,166.698760635851,1,1
1033,12,166.760682075029,1,1
1034,4,166.821690699454,1,1
1035,10,166.863025090201,1,1
1036,16,166.952674323431,1,1
1037,13,166.988967859215,1,1
1038,11,167.048507406905,1,1
1039,6,167.065342630647,1,1
1040,2,167.279902412863,1,1
1041,19,167.284863237076,1,1
1042,9,167.298746516498,1,1
1043,16,167.354874928047,1,1
1044,10,167.564470497241,1,1
1045,19,167.627984673745,1,1
1046,17,167.804758693527,1,1
1047,16,167.909266789664,1,1
1048,13,168.136522372431,1,1
1049,13,168.167886069921,1,1
1050,10,168.173843426659,1,1
1051,13,168.258116621238,1,1
1052,2,168.275215246911,1,1
1053,3,168.308465583567,1,1
1054,4,168.369714023505,1,1
1055,18,168.393820689612,1,1
1056,2,168.444020415503,1,1
1057,2,168.476432113114,1,1
1058,15,168.605218019254,1,1
1059,18,168.621015713287,1,1
1060,9,168.64720537078,1,1
1061,4,168.792051019434,1,1
1062,9,168.807424405586,1,1
1063,8,168.825622515435,1,1
1064,14,168.848278132241,1,1
1065,11,168.86057571181,1,1
1066,14,168.878207714798,1,1
1067,12,168.902416125543,1,1
1068,12,168.969602085698,1,1
1069,14,168.991231809331,1,1
1070,16,169.000015078273,1,1
1071,20,169.01836776984,1,1
1072,9,169.104782843991,1,1
1073,10,169.139755931862,1,1
1074,12,169.212360074582,1,1
1075,17,169.267206327471,1,1
1076,15,169.285085361343,1,1
1077,19,169.323311966557,1,1
1078,5,169.384166861949,1,1
1079,11,169.459209119799,1,1
1080,10,169.628451354944,1,1
1081,15,169.674894185205,1,1
1082,14,169.734574540247,1,1
1083,11,169.770020932253,1,1
1084,11,169.903974115135,1,1
1085,9,169.954057532281,1,1
1086,2,169.997122499834,1,1
1087,16,170.014139628765,1,1
1088,20,170.033491963889,1,1
1089,11,170.079727230681,1,1
1090,17,170.104490737076,1,1
1091,12,170.111695038219,1,1
1092,2,170.215966795323,1,1
1093,13,170.279941705009,1,1
1094,12,170.316845130441,1,1
1095,7,170.391210448867,1,1
1096,8,170.404212463847,1,1
1097,15,170.441938102508,1,1
1098,18,170.473092604428,1,1
1099,8,170.497910704606,1,1
1100,16,170.528667857535,1,1
1101,17,170.579533187713,1,1
1102,7,170.671266149701,1,1
1103,5,170.757524183038,1,1
1104,16,170.766709863159,1,1
1105,14,170.954732980737,1,1
1106,16,171.307930724662,1,1
1107,14,171.315248403286,1,1
1108,18,171.379205475476,1,1
1109,1,171.601413087244,1,1
1110,7,171.617053247273,1,1
1111,16,171.70345200052,1,1
1112,18,171.786162277079,1,1
1113,2,171.874003054144,1,1
1114,9,171.877120340333,1,1
1115,14,171.892869597056,1,1
1116,19,171.893354961514,1,1
1117,17,171.924384711435,1,1
1118,7,171.989895251925,1,1
1119,17,172.036097868269,1,1
1120,6,172.084903711644,1,1
1121,3,172.1209054037,1,1
1122,10,172.125601218175,1,1
1123,7,172.138622796283,1,1
1124,11,172.165910682352,1,1
1125,14,172.248941175174,1,1
1126,3,172.374253791251,1,1
1127,14,172.452925252481,1,1
1128,11,172.470942442345,1,1
1129,16,172.597653749504,1,1
1130,15,172.818338665507,1,1
1131,15,172.980766774379,1,1
1132,4,173.008717631028,1,1
1133,4,173.014519789883,1,1
1134,1,173.022415738939,1,1
1135,16,173.027558429992,1,1
1136,9,173.033629584357,1,1
1137,20,173.156284862012,1,1
1138,18,173.225594357288,1,1
1139,9,173.416816112247,1,1
1140,1,173.428448491684,1,1
1141,14,173.465092947088,1,1
1142,3,173.602619728255,1,1
1143,15,173.603404342092,1,1
1144,16,173.613052233646,1,1
1145,16,173.631423358286,1,1
1146,13,173.656314168745,1,1
1147,20,173.674381766382,1,1
1148,14,173.695578370455,1,1
1149,9,173.695936442863,1,1
1150,19,173.744395635985,1,1
1151,2,173.751736556815,1,1
1152,12,173.795861349274,1,1
1153,20,173.826606737265,1,1
1154,11,173.846863138844,1,1
1155,15,173.925535140846,1,1
1156,7,173.95042551043,1,1
1157,16,173.996471216961,1,1
1158,15,174.05466342776,1,1
1159,1,174.336798791353,1,1
1160,15,174.340639282652,1,1
1161,11,174.641160343439,1,1
1162,1,174.661830035681,1,1
1163,16,174.701687279546,1,1
1164,5,174.786164190483,1,1
1165,11,174.832105577382,1,1
1166,11,174.836083956231,1,1
1167,18,174.856160072768,1,1
1168,19,174.874802461123,1,1
1169,18,175.010741577958,1,1
1170,16,175.011653857489,1,1
1171,11,175.057057263469,1,1
1172,10,175.099228023048,1,1
1173,12,175.169061849085,1,1
1174,10,175.178432370331,1,1
1175,16,175.276855823289,1,1
1176,1,175.288184580709,1,1
1177,16,175.303587516357,1,1
1178,19,175.452820092568,1,1
1179,15,175.473037469715,1,1
1180,17,175.51874729595,1,1
1181,15,175.548417386458,1,1
1182,18,175.777446742484,1,1
1183,11,175.895553329967,1,1
1184,3,175.895582117244,1,1
1185,16,175.909841879947,1,1
1186,17,175.950831655861,1,1
1187,20,175.994165455536,1,1
1188,11,176.015464487645,1,1
1189,2,176.087851179832,1,1
1190,6,176.173427381039,1,1
1191,14,176.267056547415,1,1
1192,1,176.268683258091,1,1
1193,16,176.269011417598,1,1
1194,11,176.279409374556,1,1
1195,7,176.33045885512,1,1
1196,7,176.35798032661,1,1
1197,4,176.457107727396,1,1
1198,18,176.467703463989,1,1
1199,20,176.485386573282,1,1
1200,11,176.578554555888,1,1
1201,3,176.579407305117,1,1
1202,3,176.587852336233,1,1
1203,19,176.591439154058,1,1
1204,4,176.599640346613,1,1
1205,14,176.623640940447,1,1
1206,7,176.735345278927,1,1
1207,16,176.800717132922,1,1
1208,2,176.821448276664,1,1
1209,19,176.826237719263,1,1
1210,2,176.853163491951,1,1
1211,9,176.983170445954,1,1
1212,14,177.106494064859,1,1
1213,19,177.120105669182,1,1
1214,15,177.144253190421,1,1
1215,5,177.153967495554,1,1
1216,10,177.211711299746,1,1
1217,11,177.214713223939,1,1
1218,7,177.469531856242,1,1
1219,2,177.50956881977,1,1
1220,14,177.536343016907,1,1
1221,11,177.646219108751,1,1
1222,7,177.653680012854,1,1
1223,8,177.692781978582,1,1
1224,16,177.840706342775,1,1
1225,20,177.867856672642,1,1
1226,1,178.126673075261,1,1
1227,11,178.147474747081,1,1
1228,14,178.177074765692,1,1
1229,12,178.232508470312,1,1
1230,14,178.276565549339,1,1
1231,9,178.33467233814,1,1
1232,11,178.361538820402,1,1
1233,3,178.376332691376,1,1
1234,20,178.389407652011,1,1
1235,8,178.434453389732,1,1
1236,2,178.460852075233,1,1
1237,11,178.573460888702,1,1
1238,16,178.576407936492,1,1
1239,15,178.588996216392,1,1
1240,19,178.703248801714,1,1
1241,13,178.783344326014,1,1
1242,18,178.863935424962,1,1
1243,12,178.876887991161,1,1
1244,9,178.97950889209,1,1
1245,8,179.03109183716,1,1
1246,15,179.03176692665,1,1
1247,14,179.047424150118,1,1
1248,4,179.087551615854,1,1
1249,1,179.237449175584,1,1
1250,4,179.258771133035,1,1
1251,3,179.343644400942,1,1
1252,6,179.443298958348,1,1
1253,16,179.474906431952,1,1
1254,9,179.487559594877,1,1
1255,16,179.559943972827,1,1
1256,17,179.593492464643,1,1
1257,16,179.616448319646,1,1
1258,17,179.657653734763,1,1
1259,15,179.666000267712,1,1
1260,16,179.688527354407,1,1
1261,9,179.710450840522,1,1
1262,10,179.859852550618,1,1
1263,1,179.919432140893,1,1
1264,2,180.043548625392,1,1
1265,15,180.068320713085,1,1
1266,14,180.073080140821,1,1
1267,3,180.122649546436,1,1
1268,12,180.160614881761,1,1
1269,19,180.344992461301,1,1
1270,15,180.386382796033,1,1
1271,9,180.584195464162,1,1
1272,9,180.586130720657,1,1
1273,15,180.594155782675,1,1
1274,9,180.636732857612,1,1
1275,8,180.727628710107,1,1
1276,15,180.733835276265,1,1
1277,3,180.814906497796,1,1
1278,4,180.829823681516,1,1
1279,7,180.841427486716,1,1
1280,10,180.851209874552,1,1
1281,11,180.851342273553,1,1
1282,14,180.873834386332,1,1
1283,10,180.875568491221,1,1
1284,16,180.9994050908,1,1
1285,20,181.068810340355,1,1
1286,14,181.076711347617,1,1
1287,1,181.099182924012,1,1
1288,1,181.107788066446,1,1
1289,12,181.151701785994,1,1
1290,12,181.172918201847,1,1
1291,11,181.183576345088,1,1
1292,5,181.36116662144,1,1
1293,18,181.398118231708,1,1
1294,19,181.430696655705,1,1
1295,3,181.481590583254,1,1
1296,2,181.533858638982,1,1
1297,11,181.617585642861,1,1
1298,7,181.638761951772,1,1
1299,12,181.75912335181,1,1
1300,7,181.806856794475,1,1
1301,20,181.867910541948,1,1
1302,6,181.913071083471,1,1
1303,14,181.929148557637,1,1
1304,15,181.978434109508,1,1
1305,9,182.028277972082,1,1
1306,16,182.029214350905,1,1
1307,7,182.04036616256,1,1
1308,15,182.103232036919,1,1
1309,9,182.135702608803,1,1
1310,13,182.225384916583,1,1
1311,10,182.268789041832,1,1
1312,9,182.287925101884,1,1
1313,14,182.29961132828,1,1
1314,20,182.422503422431,1,1
1315,1,182.476476493021,1,1
1316,16,182.50394456842,1,1
1317,11,182.566784090813,1,1
1318,6,182.571860640114,1,1
1319,11,182.628437141854,1,1
1320,16,182.666608118961,1,1
1321,19,182.813657344321,1,1
1322,9,182.819377456625,1,1
1323,4,182.822271164825,1,1
1324,16,182.824213762534,1,1
1325,14,182.865624792669,1,1
1326,5,182.937663495751,1,1
1327,3,182.968687187926,1,1
1328,16,183.039866660893,1,1
1329,14,183.068100804484,1,1
1330,20,183.099072332559,1,1
1331,13,183.116084607401,1,1
1332,2,183.116823080442,1,1
1333,19,183.201029114014,1,1
1334,16,183.261269512276,1,1
1335,16,183.287041063763,1,1
1336,20,183.420321633346,1,1
1337,11,183.488189401657,1,1
1338,20,183.493929782101,1,1
1339,16,183.523571304259,1,1
1340,6,183.573428554426,1,1
1341,17,183.615627382981,1,1
1342,20,183.632829059022,1,1
1343,4,183.638495576252,1,1
1344,20,183.671176255322,1,1
1345,12,183.686894778098,1,1
1346,17,183.775755116903,1,1
1347,12,183.93805140531,1,1
1348,4,183.948686212095,1,1
1349,19,183.975302237212,1,1
1350,14,184.005668784533,1,1
1351,1,184.027188491705,1,1
1352,2,184.033750371972,1,1
1353,4,184.056751454019,1,1
1354,9,184.105559365844,1,1
1355,2,184.125010553509,1,1
1356,17,184.19563051696,1,1
1357,7,184.223145355864,1,1
1358,11,184.240770456415,1,1
1359,10,184.254530613357,1,1
1360,11,184.256934440855,1,1
1361,16,184.264144555342,1,1
1362,14,184.284278642448,1,1
1363,9,184.401944024824,1,1
1364,4,184.406036539333,1,1
1365,18,184.475237568736,1,1
1366,9,184.480291279674,1,1
1367,17,184.512079757906,1,1
1368,19,184.532771514537,1,1
1369,3,184.630175825768,1,1
1370,12,184.686505889613,1,1
1371,18,184.735089377095,1,1
1372,2,184.744220698479,1,1
1373,7,184.80263064806,1,1
1374,13,184.820456507363,1,1
1375,10,184.865058633917,1,1
1376,10,184.909944153291,1,1
1377,15,185.021043695834,1,1
1378,10,185.031811117404,1,1
1379,5,185.087998342164,1,1
1380,2,185.093568806948,1,1
1381,16,185.145416787236,1,1
1382,13,185.161068470079,1,1
1383,20,185.200574208459,1,1
1384,16,185.264120275746,1,1
1385,17,185.285956134239,1,1
1386,16,185.289357270503,1,1
1387,15,185.298973777879,1,1
1388,18,185.325623736841,1,1
1389,13,185.331814072326,1,1
1390,11,185.34024939344,1,1
1391,1,185.377661997834,1,1
1392,7,185.403124229783,1,1
1393,9,185.4731592042,1,1
1394,9,185.639851573756,1,1
1395,13,185.703716473486,1,1
1396,20,185.733889622864,1,1
1397,16,185.806602111126,1,1
1398,16,185.850996263368,1,1
1399,19,185.996603946176,1,1
1400,9,186.001489530352,1,1
1401,7,186.037528407088,1,1
1402,17,186.092285849524,1,1
1403,8,186.130306023594,1,1
1404,1,186.232111548082,1,1
1405,4,186.423979940188,1,1
1406,12,186.502714083956,1,1
1407,18,186.541022497732,1,1
1408,11,186.568046993686,1,1
1409,9,186.578085948249,1,1
1410,1,186.586389950103,1,1
1411,13,186.615638840859,1,1
1412,12,186.618496274644,1,1
1413,14,186.631246919694,1,1
1414,20,186.70250892467,1,1
1415,16,186.752824539455,1,1
1416,19,186.851407711111,1,1
1417,13,186.866148341911,1,1
1418,9,186.901033348749,1,1
1419,2,187.071563597344,1,1
1420,17,187.074070829916,1,1
1421,15,187.108392134405,1,1
1422,11,187.138842471971,1,1
1423,1,187.211350529346,1,1
1424,20,187.230018979625,1,1
1425,10,187.257379504031,1,1
1426,13,187.273768974201,1,1
1427,20,187.299582627747,1,1
1428,20,187.321026222948,1,1
1429,13,187.352661287755,1,1
1430,16,187.441569760773,1,1
1431,16,187.456576479926,1,1
1432,16,187.5068066433,1,1
1433,2,187.535377116958,1,1
1434,14,187.55517273136,1,1
1435,1,187.622271632955,1,1
1436,6,187.798028269593,1,1
1437,11,187.831918942003,1,1
1438,16,187.890557614557,1,1
1439,7,187.942869188323,1,1
1440,12,187.960581835238,1,1
1441,8,188.040868056566,1,1
1442,7,188.048206967619,1,1
1443,13,188.245728473113,1,1
1444,3,188.279927358986,1,1
1445,18,188.337926225435,1,1
1446,16,188.393399507036,1,1
1447,16,188.431934293594,1,1
1448,11,188.447647961333,1,1
1449,3,188.46510550733,1,1
1450,4,188.504873113994,1,1
1451,15,188.522440701819,1,1
1452,8,188.559094956337,1,1
1453,18,188.620388118686,1,1
1454,15,188.630205310052,1,1
1455,7,188.748496840495,1,1
1456,2,188.922973094661,1,1
1457,10,188.962929849625,1,1
1458,12,188.998543904013,1,1
1459,3,189.153433285501,1,1
1460,15,189.222836214378,1,1
1461,6,189.250785465025,1,1
1462,4,189.260809285313,1,1
1463,5,189.261474425428,1,1
1464,4,189.321703265093,1,1
1465,20,189.367861363953,1,1
1466,16,189.435626118098,1,1
1467,5,189.442616058221,1,1
1468,7,189.467941496969,1,1
1469,9,189.520465210873,1,1
1470,11,189.547171448295,1,1
1471,16,189.572080887996,1,1
1472,18,189.635219445979,1,1
1473,6,189.659545993925,1,1
1474,4,189.733157678425,1,1
1475,11,189.838676466537,1,1
1476,16,189.852241573728,1,1
1477,18,189.869947160328,1,1
1478,18,189.888417987424,1,1
1479,9,189.895626006639,1,1
1480,1,189.895918276989,1,1
1481,18,189.923666648035,1,1
1482,17,189.93097832085,1,1
1483,10,190.03599911076,1,1
1484,18,190.069552255118,1,1
1485,15,190.107604502396,1,1
1486,20,190.167799149338,1,1
1487,14,190.184829644005,1,1
1488,16,190.269692567069,1,1
1489,16,190.312512904722,1,1
1490,1,190.352187292207,1,1
1491,1,190.353366919831,1,1
1492,5,190.404381956083,1,1
1493,16,190.45007202931,1,1
1494,14,190.527095337882,1,1
1495,19,190.533899613585,1,1
1496,4,190.565812955742,1,1
1497,15,190.572896586978,1,1
1498,9,190.586473136852,1,1
1499,3,190.610730019185,1,1
1500,14,190.610946301312,1,1
1501,11,190.626650951895,1,1
1502,19,190.667840491256,1,1
1503,10,190.698076304744,1,1
1504,20,190.721470284607,1,1
1505,13,190.724124290158,1,1
1506,16,190.78013289966,1,1
1507,11,190.79731058751,1,1
1508,15,190.849210545511,1,1
1509,13,190.91784119459,1,1
1510,9,190.924583545225,1,1
1511,14,190.938061495213,1,1
1512,4,190.949944824126,1,1
1513,11,191.035622197549,1,1
1514,15,191.036830790514,1,1
1515,16,191.051896809711,1,1
1516,4,191.077874805178,1,1
1517,18,191.094550984755,1,1
1518,16,191.109933654417,1,1
1519,12,191.155271883235,1,1
1520,9,191.259968777038,1,1
1521,16,191.274671575268,1,1
1522,20,191.276659023323,1,1
1523,16,191.303375912671,1,1
1524,16,191.308595695547,1,1
1525,13,191.344046984148,1,1
1526,20,191.380110401364,1,1
1527,4,191.386244504853,1,1
1528,19,191.395038868844,1,1
1529,18,191.436340606705,1,1
1530,17,191.445830738748,1,1
1531,19,191.483462096632,1,1
1532,7,191.495533199959,1,1
1533,13,191.519757499523,1,1
1534,16,191.521150972966,1,1
1535,18,191.626761789628,1,1
1536,12,191.631674911609,1,1
1537,12,191.644548778305,1,1
1538,18,191.701412371196,1,1
1539,14,191.704144257341,1,1
1540,7,191.704924255278,1,1
1541,16,191.706556268271,1,1
1542,14,191.740217149014,1,1
1543,19,191.750510388186,1,1
1544,7,191.789987578349,1,1
1545,11,191.804866745962,1,1
1546,20,191.81120040745,1,1
1547,8,191.81693731764,1,1
1548,19,191.82750428924,1,1
1549,12,191.895899134088,1,1
1550,10,191.905240779379,1,1
1551,5,191.918617432782,1,1
1552,5,191.99565779384,1,1
1553,18,192.040213508205,1,1
1554,18,192.069326394047,1,1
1555,13,192.072900437274,1,1
1556,10,192.091412457307,1,1
1557,15,192.112469280891,1,1
1558,9,192.177237174089,1,1
1559,4,192.177711356772,1,1
1560,14,192.203015170603,1,1
1561,19,192.295038794278,1,1
1562,3,192.302253001359,1,1
1563,3,192.347455632293,1,1
1564,2,192.350610031463,1,1
1565,2,192.382348633514,1,1
1566,1,192.386865988183,1,1
1567,12,192.457762817278,1,1
1568,12,192.463432492657,1,1
1569,9,192.464699022033,1,1
1570,11,192.467978788037,1,1
1571,16,192.476734199706,1,1
1572,20,192.497592879067,1,1
1573,16,192.624492541214,1,1
1574,9,192.638368955917,1,1
1575,10,192.658800104742,1,1
1576,11,192.713977404876,1,1
1577,5,192.768350584489,1,1
1578,13,192.777689656128,1,1
1579,18,192.785133768744,1,1
1580,14,192.803384452378,1,1
1581,9,192.803876327702,1,1
1582,7,192.873256328962,1,1
1583,11,192.930363627622,1,1
1584,7,192.955818836709,1,1
1585,15,192.994427282853,1,1
1586,12,193.034757719284,1,1
1587,19,193.040433230673,1,1
1588,19,193.04073041458,1,1
1589,7,193.051877003131,1,1
1590,10,193.093643157088,1,1
1591,13,193.110048992845,1,1
1592,10,193.153610265448,1,1
1593,9,193.191936872101,1,1
1594,10,193.202406349164,1,1
1595,10,193.204503594081,1,1
1596,9,193.229910823421,1,1
1597,19,193.243382753011,1,1
1598,1,193.26452599963,1,1
1599,2,193.273326622668,1,1
1600,6,193.286349509723,1,1
1601,7,193.290459763015,1,1
1602,16,193.293450003616,1,1
1603,12,193.405086989976,1,1
1604,11,193.41076947361,1,1
1605,4,193.415829702726,1,1
1606,12,193.451073504055,1,1
1607,9,193.46086044454,1,1
1608,16,193.466041172065,1,1
1609,7,193.47938741004,1,1
1610,11,193.574319797732,1,1
1611,11,193.590684432084,1,1
1612,10,193.600795975676,1,1
1613,14,193.616286092896,1,1
1614,14,193.65782313181,1,1
1615,19,193.660644693097,1,1
1616,2,193.682975018682,1,1
1617,12,193.687214746917,1,1
1618,16,193.695320402972,1,1
1619,16,193.700648763009,1,1
1620,7,193.777593046655,1,1
1621,7,193.797642206568,1,1
1622,3,193.80829221431,1,1
1623,18,193.858348488529,1,1
1624,11,193.869353285505,1,1
1625,16,193.876434571714,1,1
1626,1,193.891908544613,1,1
1627,14,193.931993793945,1,1
1628,20,193.933131381423,1,1
1629,11,193.942115039865,1,1
1630,12,193.946017302961,1,1
1631,12,193.993633217376,1,1
1632,13,194.003003612087,1,1
1633,13,194.009682667506,1,1
1634,15,194.029079481736,1,1
1635,4,194.030632618574,1,1
1636,10,194.041237191775,1,1
1637,11,194.04279425498,1,1
1638,16,194.072423852754,1,1
1639,11,194.131041813581,1,1
1640,7,194.155914973561,1,1
1641,16,194.196310356097,1,1
1642,10,194.20450683987,1,1
1643,18,194.214438370034,1,1
1644,16,194.244432107011,1,1
1645,16,194.261609354198,1,1
1646,18,194.267222006438,1,1
1647,16,194.287462296246,1,1
1648,11,194.347117640465,1,1
1649,12,194.351769325621,1,1
1650,8,194.356586645331,1,1
1651,4,194.363220134899,1,1
1652,12,194.385216346862,1,1
1653,6,194.453239103109,1,1
1654,16,194.454289035681,1,1
1655,1,194.460083371358,1,1
1656,10,194.472051413081,1,1
1657,15,194.485888947205,1,1
1658,18,194.496511992223,1,1
1659,16,194.549703645111,1,1
1660,1,194.621262739305,1,1
1661,7,194.636663418315,1,1
1662,11,194.670244323205,1,1
1663,16,194.789701560884,1,1
1664,12,194.800676292393,1,1
1665,20,194.83281294512,1,1
1666,5,194.838332119744,1,1
1667,11,194.873743503852,1,1
1668,11,194.957381076393,1,1
1669,17,195.025882370362,1,1
1670,1,195.061833476653,1,1
1671,16,195.090374282595,1,1
1672,16,195.244050065601,1,1
1673,4,195.247971983714,1,1
1674,3,195.261325134237,1,1
1675,20,195.290466430024,1,1
1676,15,195.331537794649,1,1
1677,4,195.338094016796,1,1
1678,7,195.361975061592,1,1
1679,15,195.372837937266,1,1
1680,16,195.390902289803,1,1
1681,8,195.411639329258,1,1
1682,5,195.46111692016,1,1
1683,2,195.504711043345,1,1
1684,3,195.573110538104,1,1
1685,16,195.578559761123,1,1
1686,1,195.597939194895,1,1
1687,11,195.651872448685,1,1
1688,14,195.691922742108,1,1
1689,16,195.694091062237,1,1
1690,12,195.722409682524,1,1
1691,2,195.754567534095,1,1
1692,10,195.755243723965,1,1
1693,6,195.768835302717,1,1
1694,9,195.782175321228,1,1
1695,16,195.830071574921,1,1
1696,19,195.849099049614,1,1
1697,16,195.860378128261,1,1
1698,18,195.893019194821,1,1
1699,7,195.893340827489,1,1
1700,8,195.968016571173,1,1
1701,16,196.025362223834,1,1
1702,9,196.171504439844,1,1
1703,7,196.176885674698,1,1
1704,4,196.178772001911,1,1
1705,7,196.203214496886,1,1
1706,15,196.267621858109,1,1
1707,16,196.32192711914,1,1
1708,17,196.342331748514,1,1
1709,14,196.346039331947,1,1
1710,14,196.39037893224,1,1
1711,16,196.414941866231,1,1
1712,13,196.432351599736,1,1
1713,5,196.525207747478,1,1
1714,18,196.569459531417,1,1
1715,18,196.620439008991,1,1
1716,9,196.682801851848,1,1
1717,9,196.685480930608,1,1
1718,9,196.687421268036,1,1
1719,4,196.709534624002,1,1
1720,11,196.733007349131,1,1
1721,11,196.744359455247,1,1
1722,18,196.762737077177,1,1
1723,12,196.777931889734,1,1
1724,12,196.787750983932,1,1
1725,16,196.788879908321,1,1
1726,10,196.819789234262,1,1
1727,16,196.853774407277,1,1
1728,16,196.863503768315,1,1
1729,16,196.863852080284,1,1
1730,14,196.872897816504,1,1
1731,4,196.920994116554,1,1
1732,11,197.018759482162,1,1
1733,11,197.040078631252,1,1
1734,12,197.041123185548,1,1
1735,14,197.109849457181,1,1
1736,14,197.111228279092,1,1
1737,10,197.139791909406,1,1
1738,16,197.254025757542,1,1
1739,18,197.27699126345,1,1
1740,16,197.326425484806,1,1
1741,5,197.356039644955,1,1
1742,11,197.372484952257,1,1
1743,16,197.403997972488,1,1
1744,16,197.404471757759,1,1
1745,4,197.407936689149,1,1
1746,13,197.429332741276,1,1
1747,4,197.447138928813,1,1
1748,14,197.461057760209,1,1
1749,12,197.493205417258,1,1
1750,9,197.500082918555,1,1
1751,16,197.560238544116,1,1
1752,10,197.57057288409,1,1
1753,16,197.622629324751,1,1
1754,16,197.625175794239,1,1
1755,15,197.628849484134,1,1
1756,15,197.634850012169,1,1
1757,6,197.648753799751,1,1
1758,1,197.652228167409,1,1
1759,20,197.653302521572,1,1
1760,7,197.65605497942,1,1
1761,3,197.657739508793,1,1
1762,20,197.661173746653,1,1
1763,14,197.70665843407,1,1
1764,14,197.718643106106,1,1
1765,6,197.724833409638,1,1
1766,18,197.816735354868,1,1
1767,10,197.818808970289,1,1
1768,19,197.818901125042,1,1
1769,4,197.841537117857,1,1
1770,2,197.868169798541,1,1
1771,15,197.876291975939,1,1
1772,17,197.887108601656,1,1
1773,20,197.928972777616,1,1
1774,20,197.937331235953,1,1
1775,2,197.94182952819,1,1
1776,9,197.954111676057,1,1
1777,16,198.012120961742,1,1
1778,15,198.034374222482,1,1
1779,3,198.039051661989,1,1
1780,11,198.084683024074,1,1
1781,11,198.149556761057,1,1
1782,16,198.16366346556,1,1
