"time","sender","receiver","event_id"
167.284863237076,19,11,1041
167.298746516498,9,6,1042
167.354874928047,16,6,1043
167.564470497241,10,3,1044
167.627984673745,19,17,1045
167.804758693527,17,6,1046
167.909266789664,16,20,1047
168.136522372431,13,2,1048
168.167886069921,13,9,1049
168.173843426659,10,9,1050
168.258116621238,13,18,1051
168.275215246911,2,6,1052
168.308465583567,3,7,1053
168.369714023505,4,19,1054
168.393820689612,18,15,1055
168.444020415503,2,4,1056
168.476432113114,2,1,1057
168.605218019254,15,9,1058
168.621015713287,18,15,1059
168.64720537078,9,3,1060
168.792051019434,4,3,1061
168.807424405586,9,10,1062
168.825622515435,8,17,1063
168.848278132241,14,1,1064
168.86057571181,11,18,1065
168.878207714798,14,11,1066
168.902416125543,12,11,1067
168.969602085698,12,14,1068
168.991231809331,14,16,1069
169.000015078273,16,20,1070
169.01836776984,20,18,1071
169.104782843991,9,12,1072
169.139755931862,10,18,1073
169.212360074582,12,1,1074
169.267206327471,17,8,1075
169.285085361343,15,19,1076
169.323311966557,19,4,1077
169.384166861949,5,20,1078
169.459209119799,11,19,1079
169.628451354944,10,15,1080
169.674894185205,15,5,1081
169.734574540247,14,19,1082
169.770020932253,11,10,1083
169.903974115135,11,18,1084
169.954057532281,9,7,1085
169.997122499834,2,11,1086
170.014139628765,16,4,1087
170.033491963889,20,9,1088
170.079727230681,11,4,1089
170.104490737076,17,13,1090
170.111695038219,12,6,1091
170.215966795323,2,5,1092
170.279941705009,13,8,1093
170.316845130441,12,3,1094
170.391210448867,7,9,1095
170.404212463847,8,6,1096
170.441938102508,15,18,1097
170.473092604428,18,9,1098
170.497910704606,8,19,1099
170.528667857535,16,12,1100
170.579533187713,17,20,1101
170.671266149701,7,13,1102
170.757524183038,5,11,1103
170.766709863159,16,19,1104
170.954732980737,14,2,1105
171.307930724662,16,14,1106
171.315248403286,14,5,1107
171.379205475476,18,9,1108
171.601413087244,1,16,1109
171.617053247273,7,18,1110
171.70345200052,16,1,1111
171.786162277079,18,3,1112
171.874003054144,2,4,1113
171.877120340333,9,10,1114
171.892869597056,14,19,1115
171.893354961514,19,12,1116
171.924384711435,17,18,1117
171.989895251925,7,3,1118
172.036097868269,17,11,1119
172.084903711644,6,12,1120
172.1209054037,3,9,1121
172.125601218175,10,18,1122
172.138622796283,7,17,1123
172.165910682352,11,10,1124
172.248941175174,14,10,1125
172.374253791251,3,18,1126
172.452925252481,14,9,1127
172.470942442345,11,16,1128
172.597653749504,16,14,1129
172.818338665507,15,13,1130
172.980766774379,15,11,1131
173.008717631028,4,16,1132
173.014519789883,4,17,1133
173.022415738939,1,3,1134
173.027558429992,16,9,1135
173.033629584357,9,16,1136
173.156284862012,20,13,1137
173.225594357288,18,3,1138
173.416816112247,9,16,1139
173.428448491684,1,16,1140
173.465092947088,14,16,1141
173.602619728255,3,17,1142
173.603404342092,15,6,1143
173.613052233646,16,11,1144
173.631423358286,16,11,1145
173.656314168745,13,9,1146
173.674381766382,20,13,1147
173.695578370455,14,3,1148
173.695936442863,9,19,1149
173.744395635985,19,15,1150
173.751736556815,2,12,1151
173.795861349274,12,4,1152
173.826606737265,20,3,1153
173.846863138844,11,10,1154
173.925535140846,15,16,1155
173.95042551043,7,11,1156
173.996471216961,16,3,1157
174.05466342776,15,10,1158
174.336798791353,1,16,1159
174.340639282652,15,3,1160
174.641160343439,11,9,1161
174.661830035681,1,10,1162
174.701687279546,16,9,1163
174.786164190483,5,10,1164
174.832105577382,11,3,1165
174.836083956231,11,19,1166
174.856160072768,18,2,1167
174.874802461123,19,12,1168
175.010741577958,18,15,1169
175.011653857489,16,4,1170
175.057057263469,11,10,1171
175.099228023048,10,19,1172
175.169061849085,12,3,1173
175.178432370331,10,12,1174
175.276855823289,16,20,1175
175.288184580709,1,3,1176
175.303587516357,16,2,1177
175.452820092568,19,12,1178
175.473037469715,15,16,1179
175.51874729595,17,8,1180
175.548417386458,15,10,1181
175.777446742484,18,10,1182
175.895553329967,11,7,1183
175.895582117244,3,7,1184
175.909841879947,16,12,1185
175.950831655861,17,18,1186
175.994165455536,20,7,1187
176.015464487645,11,10,1188
176.087851179832,2,13,1189
176.173427381039,6,16,1190
176.267056547415,14,9,1191
176.268683258091,1,16,1192
176.269011417598,16,4,1193
176.279409374556,11,3,1194
176.33045885512,7,10,1195
176.35798032661,7,9,1196
176.457107727396,4,20,1197
176.467703463989,18,17,1198
176.485386573282,20,9,1199
176.578554555888,11,19,1200
176.579407305117,3,20,1201
176.587852336233,3,4,1202
176.591439154058,19,12,1203
176.599640346613,4,20,1204
176.623640940447,14,20,1205
176.735345278927,7,4,1206
176.800717132922,16,9,1207
176.821448276664,2,13,1208
176.826237719263,19,17,1209
176.853163491951,2,17,1210
176.983170445954,9,18,1211
177.106494064859,14,20,1212
177.120105669182,19,12,1213
177.144253190421,15,16,1214
177.153967495554,5,18,1215
177.211711299746,10,19,1216
177.214713223939,11,16,1217
177.469531856242,7,4,1218
177.50956881977,2,13,1219
177.536343016907,14,12,1220
177.646219108751,11,19,1221
177.653680012854,7,6,1222
177.692781978582,8,9,1223
177.840706342775,16,19,1224
177.867856672642,20,9,1225
178.126673075261,1,9,1226
178.147474747081,11,19,1227
178.177074765692,14,11,1228
178.232508470312,12,14,1229
178.276565549339,14,9,1230
178.33467233814,9,19,1231
178.361538820402,11,8,1232
178.376332691376,3,11,1233
178.389407652011,20,1,1234
178.434453389732,8,13,1235
178.460852075233,2,10,1236
178.573460888702,11,19,1237
178.576407936492,16,3,1238
178.588996216392,15,10,1239
178.703248801714,19,5,1240
178.783344326014,13,6,1241
178.863935424962,18,8,1242
178.876887991161,12,10,1243
178.97950889209,9,11,1244
179.03109183716,8,9,1245
179.03176692665,15,7,1246
179.047424150118,14,11,1247
179.087551615854,4,17,1248
179.237449175584,1,15,1249
179.258771133035,4,12,1250
179.343644400942,3,1,1251
179.443298958348,6,8,1252
179.474906431952,16,19,1253
179.487559594877,9,3,1254
179.559943972827,16,3,1255
179.593492464643,17,13,1256
179.616448319646,16,5,1257
179.657653734763,17,12,1258
179.666000267712,15,18,1259
179.688527354407,16,14,1260
179.710450840522,9,8,1261
179.859852550618,10,20,1262
179.919432140893,1,18,1263
180.043548625392,2,3,1264
180.068320713085,15,3,1265
180.073080140821,14,12,1266
180.122649546436,3,12,1267
180.160614881761,12,19,1268
180.344992461301,19,9,1269
180.386382796033,15,16,1270
180.584195464162,9,12,1271
180.586130720657,9,12,1272
180.594155782675,15,3,1273
180.636732857612,9,19,1274
180.727628710107,8,4,1275
180.733835276265,15,17,1276
180.814906497796,3,7,1277
180.829823681516,4,11,1278
180.841427486716,7,5,1279
180.851209874552,10,7,1280
180.851342273553,11,16,1281
180.873834386332,14,15,1282
180.875568491221,10,4,1283
180.9994050908,16,14,1284
181.068810340355,20,19,1285
181.076711347617,14,12,1286
181.099182924012,1,18,1287
181.107788066446,1,20,1288
181.151701785994,12,8,1289
181.172918201847,12,3,1290
181.183576345088,11,16,1291
181.36116662144,5,19,1292
181.398118231708,18,10,1293
181.430696655705,19,9,1294
181.481590583254,3,12,1295
181.533858638982,2,6,1296
181.617585642861,11,1,1297
181.638761951772,7,12,1298
181.75912335181,12,16,1299
181.806856794475,7,3,1300
181.867910541948,20,8,1301
181.913071083471,6,9,1302
181.929148557637,14,5,1303
181.978434109508,15,7,1304
182.028277972082,9,18,1305
182.029214350905,16,5,1306
182.04036616256,7,12,1307
182.103232036919,15,1,1308
182.135702608803,9,16,1309
182.225384916583,13,19,1310
182.268789041832,10,18,1311
182.287925101884,9,11,1312
182.29961132828,14,13,1313
182.422503422431,20,12,1314
182.476476493021,1,13,1315
182.50394456842,16,13,1316
182.566784090813,11,16,1317
182.571860640114,6,2,1318
182.628437141854,11,9,1319
182.666608118961,16,11,1320
182.813657344321,19,12,1321
182.819377456625,9,10,1322
182.822271164825,4,3,1323
182.824213762534,16,7,1324
182.865624792669,14,11,1325
182.937663495751,5,8,1326
182.968687187926,3,19,1327
183.039866660893,16,14,1328
183.068100804484,14,2,1329
183.099072332559,20,12,1330
183.116084607401,13,9,1331
183.116823080442,2,8,1332
183.201029114014,19,11,1333
183.261269512276,16,11,1334
183.287041063763,16,1,1335
183.420321633346,20,18,1336
183.488189401657,11,20,1337
183.493929782101,20,18,1338
183.523571304259,16,18,1339
183.573428554426,6,17,1340
183.615627382981,17,13,1341
183.632829059022,20,9,1342
183.638495576252,4,19,1343
183.671176255322,20,6,1344
183.686894778098,12,9,1345
183.775755116903,17,12,1346
183.93805140531,12,10,1347
183.948686212095,4,3,1348
183.975302237212,19,10,1349
184.005668784533,14,7,1350
184.027188491705,1,11,1351
184.033750371972,2,7,1352
184.056751454019,4,9,1353
184.105559365844,9,16,1354
184.125010553509,2,17,1355
184.19563051696,17,6,1356
184.223145355864,7,6,1357
184.240770456415,11,4,1358
184.254530613357,10,14,1359
184.256934440855,11,9,1360
184.264144555342,16,12,1361
184.284278642448,14,8,1362
184.401944024824,9,3,1363
184.406036539333,4,14,1364
184.475237568736,18,13,1365
184.480291279674,9,16,1366
184.512079757906,17,16,1367
184.532771514537,19,4,1368
184.630175825768,3,20,1369
184.686505889613,12,19,1370
184.735089377095,18,4,1371
184.744220698479,2,17,1372
184.80263064806,7,3,1373
184.820456507363,13,11,1374
184.865058633917,10,20,1375
184.909944153291,10,20,1376
185.021043695834,15,16,1377
185.031811117404,10,15,1378
185.087998342164,5,19,1379
185.093568806948,2,16,1380
185.145416787236,16,8,1381
185.161068470079,13,11,1382
185.200574208459,20,4,1383
185.264120275746,16,6,1384
185.285956134239,17,11,1385
185.289357270503,16,11,1386
185.298973777879,15,18,1387
185.325623736841,18,12,1388
185.331814072326,13,3,1389
185.34024939344,11,12,1390
185.377661997834,1,17,1391
185.403124229783,7,3,1392
185.4731592042,9,18,1393
185.639851573756,9,18,1394
185.703716473486,13,2,1395
185.733889622864,20,19,1396
185.806602111126,16,11,1397
185.850996263368,16,9,1398
185.996603946176,19,1,1399
186.001489530352,9,8,1400
186.037528407088,7,3,1401
186.092285849524,17,2,1402
186.130306023594,8,3,1403
186.232111548082,1,11,1404
186.423979940188,4,9,1405
186.502714083956,12,19,1406
186.541022497732,18,1,1407
186.568046993686,11,16,1408
186.578085948249,9,16,1409
186.586389950103,1,13,1410
186.615638840859,13,15,1411
186.618496274644,12,19,1412
186.631246919694,14,5,1413
186.70250892467,20,12,1414
186.752824539455,16,1,1415
186.851407711111,19,18,1416
186.866148341911,13,14,1417
186.901033348749,9,16,1418
187.071563597344,2,17,1419
187.074070829916,17,19,1420
187.108392134405,15,9,1421
187.138842471971,11,5,1422
187.211350529346,1,7,1423
187.230018979625,20,18,1424
187.257379504031,10,3,1425
187.273768974201,13,17,1426
187.299582627747,20,17,1427
187.321026222948,20,18,1428
187.352661287755,13,4,1429
187.441569760773,16,10,1430
187.456576479926,16,18,1431
187.5068066433,16,11,1432
187.535377116958,2,20,1433
187.55517273136,14,16,1434
187.622271632955,1,14,1435
187.798028269593,6,3,1436
187.831918942003,11,16,1437
187.890557614557,16,19,1438
187.942869188323,7,4,1439
187.960581835238,12,11,1440
188.040868056566,8,9,1441
188.048206967619,7,10,1442
188.245728473113,13,17,1443
188.279927358986,3,15,1444
188.337926225435,18,19,1445
188.393399507036,16,12,1446
188.431934293594,16,4,1447
188.447647961333,11,14,1448
188.46510550733,3,20,1449
188.504873113994,4,16,1450
188.522440701819,15,6,1451
188.559094956337,8,10,1452
188.620388118686,18,9,1453
188.630205310052,15,9,1454
188.748496840495,7,10,1455
188.922973094661,2,17,1456
188.962929849625,10,15,1457
188.998543904013,12,9,1458
189.153433285501,3,9,1459
189.222836214378,15,3,1460
189.250785465025,6,1,1461
189.260809285313,4,20,1462
189.261474425428,5,11,1463
189.321703265093,4,11,1464
189.367861363953,20,10,1465
189.435626118098,16,11,1466
189.442616058221,5,7,1467
189.467941496969,7,13,1468
189.520465210873,9,1,1469
189.547171448295,11,12,1470
189.572080887996,16,9,1471
189.635219445979,18,11,1472
189.659545993925,6,7,1473
189.733157678425,4,16,1474
189.838676466537,11,16,1475
189.852241573728,16,10,1476
189.869947160328,18,2,1477
189.888417987424,18,3,1478
189.895626006639,9,3,1479
189.895918276989,1,18,1480
189.923666648035,18,2,1481
189.93097832085,17,8,1482
190.03599911076,10,12,1483
190.069552255118,18,10,1484
190.107604502396,15,8,1485
190.167799149338,20,12,1486
190.184829644005,14,20,1487
190.269692567069,16,19,1488
190.312512904722,16,5,1489
190.352187292207,1,4,1490
190.353366919831,1,11,1491
190.404381956083,5,9,1492
190.45007202931,16,3,1493
190.527095337882,14,17,1494
190.533899613585,19,15,1495
190.565812955742,4,13,1496
190.572896586978,15,3,1497
190.586473136852,9,16,1498
190.610730019185,3,4,1499
190.610946301312,14,19,1500
190.626650951895,11,12,1501
190.667840491256,19,11,1502
190.698076304744,10,17,1503
190.721470284607,20,12,1504
190.724124290158,13,4,1505
190.78013289966,16,9,1506
190.79731058751,11,5,1507
190.849210545511,15,5,1508
190.91784119459,13,8,1509
190.924583545225,9,16,1510
190.938061495213,14,16,1511
190.949944824126,4,16,1512
191.035622197549,11,12,1513
191.036830790514,15,3,1514
191.051896809711,16,7,1515
191.077874805178,4,7,1516
191.094550984755,18,9,1517
191.109933654417,16,3,1518
191.155271883235,12,20,1519
191.259968777038,9,13,1520
191.274671575268,16,20,1521
191.276659023323,20,2,1522
191.303375912671,16,11,1523
191.308595695547,16,1,1524
191.344046984148,13,8,1525
191.380110401364,20,9,1526
191.386244504853,4,3,1527
191.395038868844,19,8,1528
191.436340606705,18,7,1529
191.445830738748,17,15,1530
191.483462096632,19,18,1531
191.495533199959,7,9,1532
191.519757499523,13,2,1533
191.521150972966,16,11,1534
191.626761789628,18,9,1535
191.631674911609,12,7,1536
191.644548778305,12,2,1537
191.701412371196,18,9,1538
191.704144257341,14,1,1539
191.704924255278,7,15,1540
191.706556268271,16,11,1541
191.740217149014,14,16,1542
191.750510388186,19,6,1543
191.789987578349,7,4,1544
191.804866745962,11,12,1545
191.81120040745,20,3,1546
191.81693731764,8,7,1547
191.82750428924,19,16,1548
191.895899134088,12,18,1549
191.905240779379,10,12,1550
191.918617432782,5,19,1551
191.99565779384,5,4,1552
192.040213508205,18,14,1553
192.069326394047,18,15,1554
192.072900437274,13,15,1555
192.091412457307,10,7,1556
192.112469280891,15,6,1557
192.177237174089,9,16,1558
192.177711356772,4,12,1559
192.203015170603,14,9,1560
192.295038794278,19,6,1561
192.302253001359,3,9,1562
192.347455632293,3,15,1563
192.350610031463,2,6,1564
192.382348633514,2,17,1565
192.386865988183,1,9,1566
192.457762817278,12,11,1567
192.463432492657,12,11,1568
192.464699022033,9,15,1569
192.467978788037,11,4,1570
192.476734199706,16,13,1571
192.497592879067,20,19,1572
192.624492541214,16,9,1573
192.638368955917,9,10,1574
192.658800104742,10,3,1575
192.713977404876,11,19,1576
192.768350584489,5,3,1577
192.777689656128,13,20,1578
192.785133768744,18,3,1579
192.803384452378,14,10,1580
192.803876327702,9,7,1581
192.873256328962,7,3,1582
192.930363627622,11,9,1583
192.955818836709,7,9,1584
192.994427282853,15,3,1585
193.034757719284,12,7,1586
193.040433230673,19,11,1587
193.04073041458,19,12,1588
193.051877003131,7,11,1589
193.093643157088,10,17,1590
193.110048992845,13,8,1591
193.153610265448,10,9,1592
193.191936872101,9,11,1593
193.202406349164,10,20,1594
193.204503594081,10,15,1595
193.229910823421,9,11,1596
193.243382753011,19,18,1597
193.26452599963,1,3,1598
193.273326622668,2,17,1599
193.286349509723,6,13,1600
193.290459763015,7,3,1601
193.293450003616,16,11,1602
193.405086989976,12,15,1603
193.41076947361,11,16,1604
193.415829702726,4,18,1605
193.451073504055,12,19,1606
193.46086044454,9,19,1607
193.466041172065,16,9,1608
193.47938741004,7,10,1609
193.574319797732,11,18,1610
193.590684432084,11,19,1611
193.600795975676,10,3,1612
193.616286092896,14,16,1613
193.65782313181,14,12,1614
193.660644693097,19,20,1615
193.682975018682,2,13,1616
193.687214746917,12,16,1617
193.695320402972,16,10,1618
193.700648763009,16,11,1619
193.777593046655,7,20,1620
193.797642206568,7,16,1621
193.80829221431,3,15,1622
193.858348488529,18,20,1623
193.869353285505,11,18,1624
193.876434571714,16,11,1625
193.891908544613,1,9,1626
193.931993793945,14,16,1627
193.933131381423,20,13,1628
193.942115039865,11,15,1629
193.946017302961,12,20,1630
193.993633217376,12,20,1631
194.003003612087,13,10,1632
194.009682667506,13,10,1633
194.029079481736,15,19,1634
194.030632618574,4,14,1635
194.041237191775,10,16,1636
194.04279425498,11,5,1637
194.072423852754,16,11,1638
194.131041813581,11,16,1639
194.155914973561,7,9,1640
194.196310356097,16,9,1641
194.20450683987,10,1,1642
194.214438370034,18,10,1643
194.244432107011,16,9,1644
194.261609354198,16,9,1645
194.267222006438,18,16,1646
194.287462296246,16,20,1647
194.347117640465,11,12,1648
194.351769325621,12,5,1649
194.356586645331,8,10,1650
194.363220134899,4,13,1651
194.385216346862,12,6,1652
194.453239103109,6,20,1653
194.454289035681,16,15,1654
194.460083371358,1,15,1655
194.472051413081,10,16,1656
194.485888947205,15,12,1657
194.496511992223,18,9,1658
194.549703645111,16,11,1659
194.621262739305,1,10,1660
194.636663418315,7,8,1661
194.670244323205,11,19,1662
194.789701560884,16,12,1663
194.800676292393,12,9,1664
194.83281294512,20,7,1665
194.838332119744,5,4,1666
194.873743503852,11,18,1667
194.957381076393,11,1,1668
195.025882370362,17,4,1669
195.061833476653,1,9,1670
195.090374282595,16,11,1671
195.244050065601,16,4,1672
195.247971983714,4,15,1673
195.261325134237,3,16,1674
195.290466430024,20,19,1675
195.331537794649,15,17,1676
195.338094016796,4,9,1677
195.361975061592,7,5,1678
195.372837937266,15,6,1679
195.390902289803,16,11,1680
195.411639329258,8,10,1681
195.46111692016,5,15,1682
195.504711043345,2,6,1683
195.573110538104,3,10,1684
195.578559761123,16,9,1685
195.597939194895,1,14,1686
195.651872448685,11,2,1687
195.691922742108,14,1,1688
195.694091062237,16,9,1689
195.722409682524,12,20,1690
195.754567534095,2,8,1691
195.755243723965,10,9,1692
195.768835302717,6,2,1693
195.782175321228,9,12,1694
195.830071574921,16,7,1695
195.849099049614,19,12,1696
195.860378128261,16,9,1697
195.893019194821,18,20,1698
195.893340827489,7,10,1699
195.968016571173,8,19,1700
196.025362223834,16,15,1701
196.171504439844,9,18,1702
196.176885674698,7,12,1703
196.178772001911,4,16,1704
196.203214496886,7,11,1705
196.267621858109,15,19,1706
196.32192711914,16,9,1707
196.342331748514,17,2,1708
196.346039331947,14,16,1709
196.39037893224,14,15,1710
196.414941866231,16,19,1711
196.432351599736,13,15,1712
196.525207747478,5,11,1713
196.569459531417,18,8,1714
196.620439008991,18,14,1715
196.682801851848,9,18,1716
196.685480930608,9,16,1717
196.687421268036,9,14,1718
196.709534624002,4,7,1719
196.733007349131,11,16,1720
196.744359455247,11,9,1721
196.762737077177,18,11,1722
196.777931889734,12,4,1723
196.787750983932,12,19,1724
196.788879908321,16,11,1725
196.819789234262,10,1,1726
196.853774407277,16,9,1727
196.863503768315,16,11,1728
196.863852080284,16,9,1729
196.872897816504,14,15,1730
196.920994116554,4,11,1731
197.018759482162,11,19,1732
197.040078631252,11,4,1733
197.041123185548,12,11,1734
197.109849457181,14,8,1735
197.111228279092,14,10,1736
197.139791909406,10,11,1737
197.254025757542,16,10,1738
197.27699126345,18,15,1739
197.326425484806,16,11,1740
197.356039644955,5,3,1741
197.372484952257,11,12,1742
197.403997972488,16,20,1743
197.404471757759,16,11,1744
197.407936689149,4,17,1745
197.429332741276,13,11,1746
197.447138928813,4,11,1747
197.461057760209,14,3,1748
197.493205417258,12,15,1749
197.500082918555,9,18,1750
197.560238544116,16,11,1751
197.57057288409,10,14,1752
197.622629324751,16,11,1753
197.625175794239,16,4,1754
197.628849484134,15,20,1755
197.634850012169,15,4,1756
197.648753799751,6,8,1757
197.652228167409,1,3,1758
197.653302521572,20,3,1759
197.65605497942,7,14,1760
197.657739508793,3,18,1761
197.661173746653,20,14,1762
197.70665843407,14,10,1763
197.718643106106,14,3,1764
197.724833409638,6,2,1765
197.816735354868,18,9,1766
197.818808970289,10,7,1767
197.818901125042,19,2,1768
197.841537117857,4,16,1769
197.868169798541,2,19,1770
197.876291975939,15,12,1771
197.887108601656,17,6,1772
197.928972777616,20,10,1773
197.937331235953,20,10,1774
197.94182952819,2,16,1775
197.954111676057,9,11,1776
198.012120961742,16,12,1777
198.034374222482,15,20,1778
198.039051661989,3,7,1779
198.084683024074,11,1,1780
198.149556761057,11,8,1781
198.16366346556,16,12,1782
198.17318369853,7,16,1783
198.187880724789,11,17,1784
198.20503987114,16,19,1785
198.239343590115,16,3,1786
198.261340520009,14,16,1787
198.270752605868,11,14,1788
198.271223657376,16,11,1789
198.279884302353,12,17,1790
198.287315328965,16,3,1791
198.305074586931,7,5,1792
198.39221982114,4,9,1793
198.406679980875,11,16,1794
198.442060418642,14,16,1795
198.451433725945,11,16,1796
198.486508092727,4,16,1797
198.504609206821,11,16,1798
198.532233299843,17,14,1799
198.54870847271,16,7,1800
198.548741878148,14,8,1801
198.563866672559,16,11,1802
198.565436976538,6,7,1803
198.567765767344,12,9,1804
198.604407827306,3,20,1805
198.617427167739,11,16,1806
198.617495648211,16,9,1807
198.624597624771,16,9,1808
198.642090916901,16,9,1809
198.706823618602,3,8,1810
198.707279902629,11,16,1811
198.719406876798,3,13,1812
198.767216405509,15,18,1813
198.785300076004,16,11,1814
198.806266852366,14,3,1815
198.82245667131,11,16,1816
198.870318117026,10,11,1817
198.872803911809,15,10,1818
198.876916751116,7,15,1819
198.879107637752,9,16,1820
198.883155878781,6,17,1821
198.898374187019,16,11,1822
198.940991911361,13,16,1823
198.955494457667,11,16,1824
198.968901118362,4,3,1825
198.972500185441,12,8,1826
198.980669167301,14,3,1827
198.985150284567,16,17,1828
198.989558116239,1,20,1829
199.007468258072,11,16,1830
199.008761422668,16,11,1831
199.018809571124,16,10,1832
199.022303748408,11,3,1833
199.040416473743,3,14,1834
199.044671025182,14,19,1835
199.064798349059,15,18,1836
199.101189184833,4,11,1837
199.101460398193,9,15,1838
199.102729300848,9,4,1839
199.105702132411,8,9,1840
199.116094552385,18,6,1841
199.12355622406,13,17,1842
199.152139412683,14,7,1843
199.193018788335,16,10,1844
199.19741051893,16,11,1845
199.199632678346,14,7,1846
199.209718794243,15,10,1847
199.236124810664,12,10,1848
199.254017547442,16,11,1849
199.26141478836,10,20,1850
199.296003183929,16,9,1851
199.312629898892,15,14,1852
199.360181011879,16,11,1853
199.370345631094,12,14,1854
199.373356705987,20,18,1855
199.419574026083,11,16,1856
199.42850128813,9,16,1857
199.434891214422,16,11,1858
199.46180792502,16,11,1859
199.472124709569,11,16,1860
199.47818942887,2,17,1861
199.479022229511,20,12,1862
199.486857923109,9,10,1863
199.497090404196,5,11,1864
199.502547058404,11,9,1865
199.527231697601,15,14,1866
199.537537704616,9,13,1867
199.543993428924,15,3,1868
199.553007857744,11,16,1869
199.557612678122,11,16,1870
199.569507092331,16,11,1871
199.569522199596,13,15,1872
199.577964523161,18,4,1873
199.590284487768,7,5,1874
199.603958544887,11,7,1875
199.605329393178,16,4,1876
199.622318891727,11,3,1877
199.623864835344,20,4,1878
199.661468136585,11,16,1879
199.670911432308,10,20,1880
199.731547755878,16,11,1881
199.751375595222,11,16,1882
199.754678621608,16,11,1883
199.75826807197,9,3,1884
199.758928283408,7,8,1885
199.759517049862,7,14,1886
199.760153985815,16,11,1887
199.77126473655,18,4,1888
199.821104512212,11,15,1889
199.832675269236,11,16,1890
199.848083234254,16,11,1891
199.882085249718,19,7,1892
199.889538927595,10,7,1893
199.894918013481,16,11,1894
199.903053643105,16,11,1895
199.909508169701,12,16,1896
199.911347729667,20,4,1897
199.912078767636,11,16,1898
199.91588058184,11,16,1899
199.918845944428,20,19,1900
199.927277079241,11,16,1901
199.931961507844,16,11,1902
199.933792991274,11,16,1903
199.934991082882,16,11,1904
199.938723580908,12,14,1905
199.939732377814,11,16,1906
199.951151497188,11,16,1907
199.953926058044,11,16,1908
199.959197159062,3,10,1909
199.961941298615,11,16,1910
199.964688480053,11,16,1911
199.969773892765,16,11,1912
199.986816842062,16,11,1913
199.990731627216,16,11,1914
200.018709738005,16,11,1915
200.026372797325,16,11,1916
200.031372736815,11,16,1917
200.03582260023,11,16,1918
200.036985284647,12,9,1919
200.039839215694,20,7,1920
200.041610999194,16,11,1921
200.042245599664,16,4,1922
200.04386168872,11,16,1923
200.047014961254,18,19,1924
200.047712862929,18,19,1925
200.052991363052,11,16,1926
200.065914018193,11,16,1927
200.069264376751,16,20,1928
200.078672098907,16,11,1929
200.080631485966,19,3,1930
200.080982600441,16,11,1931
200.082572841997,14,20,1932
200.083897058449,11,16,1933
200.085266540525,16,11,1934
200.08941934708,11,16,1935
200.09100608867,16,11,1936
200.09310540564,16,11,1937
200.09401775668,16,11,1938
200.095349812477,11,16,1939
200.098002528016,11,16,1940
200.100344438934,11,16,1941
200.103044236107,11,16,1942
200.103129731695,11,16,1943
200.103521322835,11,16,1944
200.104317559934,16,11,1945
200.104906645555,16,11,1946
200.105774441726,16,11,1947
200.106472253164,16,11,1948
200.107204821976,11,16,1949
200.107596596472,11,16,1950
200.108010563592,16,11,1951
200.108335562548,11,16,1952
200.109782859808,11,16,1953
200.110181654594,2,7,1954
200.114869560326,11,16,1955
200.115222142537,16,11,1956
200.116315165602,16,11,1957
200.116342264857,16,11,1958
200.116371064072,11,16,1959
200.116382113415,16,11,1960
200.119322616926,16,11,1961
200.121082782995,11,16,1962
200.121575426014,16,11,1963
200.122176595717,16,11,1964
200.122217235262,16,11,1965
200.123146246106,11,16,1966
200.123443217647,16,11,1967
200.124158461019,11,16,1968
200.12466715676,11,16,1969
200.12509517901,11,16,1970
200.125117918906,16,11,1971
200.125158291051,11,16,1972
200.125565958703,11,16,1973
200.125656948237,16,11,1974
200.125878064996,11,16,1975
200.125926343642,11,16,1976
200.125943090999,11,16,1977
200.126422558944,11,16,1978
200.126490502214,16,11,1979
200.126535510776,16,11,1980
200.126679233117,11,16,1981
200.126976461189,16,11,1982
200.127045026236,16,11,1983
200.128087713427,16,11,1984
200.12832777292,11,16,1985
200.128576121104,16,11,1986
200.128652215655,11,16,1987
200.128702771789,11,16,1988
200.128785183906,11,16,1989
200.128798095846,16,11,1990
200.128976380123,11,16,1991
200.128994813004,16,11,1992
200.129178991509,11,16,1993
200.129278434885,11,16,1994
200.129330262306,11,16,1995
200.129387328144,16,11,1996
200.129391293519,16,11,1997
200.129542117857,11,16,1998
200.129589483151,11,16,1999
200.129642369902,16,11,2000
